comment_id,platform,program_name,comment_text,sentiment,likes,replies,engagement_score,hashtags,topic_category,city_region,created_at,user_type,urgency_level,clean_comment,year,month,day,engagement_category
CMT-104305,Instagram,E-Government Service,Salut untuk inovasi digital Kota Batu.,Positive,3894,246,4386,#WisataBatu,Ekonomi Digital,Malang,2026-03-12 05:54:02,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2026,3,12,High
CMT-104306,Twitter/X,Smart Transportation Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2613,483,3579,#KotaBatu,UMKM,Surabaya,2025-10-29 01:59:24,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,10,29,High
CMT-104307,Twitter/X,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,2693,352,3397,#SmartCityBatu,Pelayanan Publik,Surabaya,2026-01-28 12:35:18,Public Employee,Low,aplikasipemerintahmakinmoderndanresponsif,2026,1,28,High
CMT-104308,Twitter/X,Batu Tourism App,WiFi publik sangat membantu mahasiswa.,Positive,2811,248,3307,#WisataBatu,Ekonomi Digital,Kediri,2025-09-07 13:19:31,Student,Low,wifipubliksangatmembantumahasiswa,2025,9,7,High
CMT-104309,TikTok,Smart City Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,1257,147,1551,#UMKMBatu,Pendidikan,Surabaya,2025-06-22 11:13:24,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,6,22,Medium
CMT-104310,TikTok,Digital Learning Batu,Informasi sudah cukup jelas.,Neutral,4755,125,5005,#DigitalGovernment,Infrastruktur,Pasuruan,2025-05-13 06:40:17,Citizen,Medium,informasisudahcukupjelas,2025,5,13,High
CMT-104311,Twitter/X,E-Government Service,Program ini sangat membantu masyarakat.,Positive,709,175,1059,#DigitalGovernment,Teknologi,Batu,2026-01-11 00:13:14,Student,Low,programinisangatmembantumasyarakat,2026,1,11,Medium
CMT-104312,Twitter/X,E-Government Service,Semoga layanan terus ditingkatkan.,Neutral,2261,225,2711,#SmartCityBatu,Infrastruktur,Batu,2026-02-26 08:21:22,UMKM Owner,Medium,semogalayananterusditingkatkan,2026,2,26,Medium
CMT-104313,Twitter/X,WiFi Publik Kota Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,282,485,1252,#BatuDigital,Ekonomi Digital,Batu,2025-05-24 18:52:34,Tourist,Low,digitalisasilayanansangatmempermudahwarga,2025,5,24,Medium
CMT-104314,Instagram,Pelayanan Dukcapil Online,Aplikasinya sering error saat digunakan.,Negative,2545,310,3165,#WisataBatu,Teknologi,Kediri,2025-12-11 14:03:15,UMKM Owner,High,aplikasinyaseringerrorsaatdigunakan,2025,12,11,High
CMT-104315,Twitter/X,Digital Learning Batu,Semoga layanan terus ditingkatkan.,Neutral,1850,403,2656,#PelayananPublik,Pariwisata,Blitar,2026-03-22 10:54:50,UMKM Owner,Medium,semogalayananterusditingkatkan,2026,3,22,Medium
CMT-104316,Instagram,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,2498,185,2868,#KotaBatu,Infrastruktur,Pasuruan,2025-11-03 21:02:14,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2025,11,3,Medium
CMT-104317,Twitter/X,WiFi Publik Kota Batu,Program ini sangat membantu masyarakat.,Positive,2436,446,3328,#UMKMBatu,Transportasi,Kediri,2025-11-04 16:39:08,Public Employee,Low,programinisangatmembantumasyarakat,2025,11,4,High
CMT-104318,TikTok,Smart City Batu,Masih perlu pengembangan lebih lanjut.,Neutral,3293,359,4011,#SmartCityBatu,Infrastruktur,Surabaya,2025-09-23 17:09:27,UMKM Owner,Medium,masihperlupengembanganlebihlanjut,2025,9,23,High
CMT-104319,Twitter/X,Digital Learning Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2243,359,2961,#KotaBatu,UMKM,Surabaya,2026-04-02 04:09:44,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2026,4,2,Medium
CMT-104320,Instagram,Smart City Batu,Salut untuk inovasi digital Kota Batu.,Positive,901,378,1657,#KotaBatu,Pariwisata,Batu,2025-09-18 17:14:21,Tourist,Low,salutuntukinovasidigitalkotabatu,2025,9,18,Medium
CMT-104321,Instagram,Digital UMKM,Fiturnya cukup membantu untuk masyarakat.,Neutral,3265,496,4257,#PelayananPublik,Infrastruktur,Malang,2025-09-19 10:49:31,Public Employee,Medium,fiturnyacukupmembantuuntukmasyarakat,2025,9,19,High
CMT-104322,TikTok,E-Government Service,Program ini sangat membantu masyarakat.,Positive,1484,281,2046,#SmartCityBatu,Pendidikan,Blitar,2026-03-09 15:16:16,UMKM Owner,Low,programinisangatmembantumasyarakat,2026,3,9,Medium
CMT-104323,Instagram,Smart Transportation Batu,Salut untuk inovasi digital Kota Batu.,Positive,3159,78,3315,#PelayananPublik,Pendidikan,Malang,2025-05-23 17:08:16,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2025,5,23,High
CMT-104324,Instagram,Smart Transportation Batu,Program ini sangat membantu masyarakat.,Positive,1047,225,1497,#DigitalGovernment,UMKM,Malang,2025-09-18 21:41:09,Public Employee,Low,programinisangatmembantumasyarakat,2025,9,18,Medium
CMT-104325,Instagram,Smart Transportation Batu,Pelayanan online sekarang lebih efisien.,Positive,4792,482,5756,#UMKMBatu,Pelayanan Publik,Batu,2026-03-05 16:36:44,Public Employee,Low,pelayananonlinesekaranglebihefisien,2026,3,5,High
CMT-104326,TikTok,Pelayanan Dukcapil Online,Pelayanan online sekarang lebih efisien.,Positive,985,238,1461,#DiskominfoBatu,Pelayanan Publik,Blitar,2026-03-08 06:08:07,Citizen,Low,pelayananonlinesekaranglebihefisien,2026,3,8,Medium
CMT-104327,TikTok,Batu Tourism App,Aplikasinya sering error saat digunakan.,Negative,1418,195,1808,#UMKMBatu,Ekonomi Digital,Batu,2025-12-29 12:01:56,Tourist,High,aplikasinyaseringerrorsaatdigunakan,2025,12,29,Medium
CMT-104328,TikTok,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,2155,392,2939,#BatuDigital,Teknologi,Surabaya,2025-05-30 20:54:24,UMKM Owner,Low,digitalisasilayanansangatmempermudahwarga,2025,5,30,Medium
CMT-104329,Twitter/X,E-Government Service,Sistem sering mengalami gangguan.,Negative,4887,146,5179,#UMKMBatu,Pendidikan,Kediri,2025-09-21 07:30:18,Public Employee,High,sistemseringmengalamigangguan,2025,9,21,High
CMT-104330,Twitter/X,Smart Transportation Batu,Fiturnya cukup membantu untuk masyarakat.,Neutral,1800,477,2754,#SmartCityBatu,Transportasi,Pasuruan,2026-04-23 08:05:08,Public Employee,Medium,fiturnyacukupmembantuuntukmasyarakat,2026,4,23,Medium
CMT-104331,Twitter/X,Pelayanan Dukcapil Online,Salut untuk inovasi digital Kota Batu.,Positive,1111,10,1131,#PelayananPublik,Ekonomi Digital,Malang,2025-07-06 12:32:38,Public Employee,Low,salutuntukinovasidigitalkotabatu,2025,7,6,Medium
CMT-104332,TikTok,Smart Transportation Batu,Informasi publik jadi lebih transparan.,Positive,1354,159,1672,#DigitalGovernment,Infrastruktur,Kediri,2025-12-04 19:59:18,Tourist,Low,informasipublikjadilebihtransparan,2025,12,4,Medium
CMT-104333,Instagram,Batu Tourism App,Program ini sangat membantu masyarakat.,Positive,2552,223,2998,#SmartCityBatu,UMKM,Blitar,2026-02-27 08:28:07,Citizen,Low,programinisangatmembantumasyarakat,2026,2,27,Medium
CMT-104334,Instagram,E-Government Service,WiFi publik sangat membantu mahasiswa.,Positive,2318,79,2476,#WisataBatu,Teknologi,Batu,2025-08-07 17:51:30,Public Employee,Low,wifipubliksangatmembantumahasiswa,2025,8,7,Medium
CMT-104335,TikTok,Pelayanan Dukcapil Online,Salut untuk inovasi digital Kota Batu.,Positive,1253,425,2103,#UMKMBatu,Pendidikan,Kediri,2025-08-25 07:38:26,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2025,8,25,Medium
CMT-104336,Instagram,Batu Tourism App,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,4720,341,5402,#BatuDigital,Pelayanan Publik,Malang,2025-11-30 16:40:24,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,11,30,High
CMT-104337,Twitter/X,Smart City Batu,Informasi publik jadi lebih transparan.,Positive,3297,462,4221,#UMKMBatu,UMKM,Kediri,2026-05-05 21:39:09,Citizen,Low,informasipublikjadilebihtransparan,2026,5,5,High
CMT-104338,Instagram,Pelayanan Dukcapil Online,Pelayanan online sekarang lebih efisien.,Positive,593,77,747,#PelayananPublik,Transportasi,Batu,2025-11-06 03:00:16,Student,Low,pelayananonlinesekaranglebihefisien,2025,11,6,Low
CMT-104339,TikTok,Pelayanan Dukcapil Online,Programnya cukup menarik untuk dicoba.,Neutral,4008,271,4550,#BatuDigital,Teknologi,Blitar,2025-10-17 00:40:03,Student,Medium,programnyacukupmenarikuntukdicoba,2025,10,17,High
CMT-104340,Instagram,WiFi Publik Kota Batu,WiFi publik sangat membantu mahasiswa.,Positive,1271,449,2169,#KotaBatu,Ekonomi Digital,Kediri,2025-07-20 05:40:35,Tourist,Low,wifipubliksangatmembantumahasiswa,2025,7,20,Medium
CMT-104341,Twitter/X,Digital UMKM,Salut untuk inovasi digital Kota Batu.,Positive,2755,466,3687,#UMKMBatu,Teknologi,Pasuruan,2025-09-21 16:41:05,Tourist,Low,salutuntukinovasidigitalkotabatu,2025,9,21,High
CMT-104342,Twitter/X,WiFi Publik Kota Batu,Pelayanan sudah cukup baik.,Neutral,2415,298,3011,#UMKMBatu,Transportasi,Pasuruan,2026-03-19 14:15:58,Public Employee,Medium,pelayanansudahcukupbaik,2026,3,19,High
CMT-104343,Instagram,E-Government Service,Program ini sangat membantu masyarakat.,Positive,1653,213,2079,#KotaBatu,UMKM,Kediri,2026-03-15 17:40:56,Tourist,Low,programinisangatmembantumasyarakat,2026,3,15,Medium
CMT-104344,TikTok,E-Government Service,Digitalisasi layanan sangat mempermudah warga.,Positive,4949,493,5935,#PelayananPublik,Teknologi,Kediri,2026-04-10 19:48:48,Tourist,Low,digitalisasilayanansangatmempermudahwarga,2026,4,10,High
CMT-104345,TikTok,Digital Learning Batu,Fitur aplikasi masih kurang lengkap.,Negative,265,97,459,#DiskominfoBatu,Pariwisata,Batu,2025-06-06 15:18:09,Tourist,Medium,fituraplikasimasihkuranglengkap,2025,6,6,Low
CMT-104346,Instagram,Smart City Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,2802,124,3050,#PelayananPublik,Pariwisata,Malang,2025-06-20 14:49:00,Student,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,6,20,High
CMT-104347,TikTok,Digital UMKM,Informasi publik jadi lebih transparan.,Positive,790,262,1314,#DigitalGovernment,Teknologi,Surabaya,2025-06-03 05:05:42,Public Employee,Low,informasipublikjadilebihtransparan,2025,6,3,Medium
CMT-104348,TikTok,Smart City Batu,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,2049,216,2481,#DiskominfoBatu,Pariwisata,Pasuruan,2026-03-12 20:42:10,Public Employee,Medium,masihadabeberapafituryangperludiperbaiki,2026,3,12,Medium
CMT-104349,TikTok,E-Government Service,Aplikasinya lumayan mudah digunakan.,Neutral,1593,36,1665,#UMKMBatu,Pariwisata,Pasuruan,2025-06-26 17:58:32,Tourist,Medium,aplikasinyalumayanmudahdigunakan,2025,6,26,Medium
CMT-104350,TikTok,Batu Tourism App,Program ini sangat membantu masyarakat.,Positive,2949,248,3445,#DiskominfoBatu,Pelayanan Publik,Pasuruan,2026-03-15 13:48:33,Citizen,Low,programinisangatmembantumasyarakat,2026,3,15,High
CMT-104351,Twitter/X,Digital Learning Batu,Salut untuk inovasi digital Kota Batu.,Positive,3497,6,3509,#BatuDigital,Pariwisata,Kediri,2025-09-14 22:16:39,Tourist,Low,salutuntukinovasidigitalkotabatu,2025,9,14,High
CMT-104352,TikTok,Digital Learning Batu,Digitalisasi layanan sangat mempermudah warga.,Positive,3258,19,3296,#BatuDigital,UMKM,Surabaya,2026-01-20 09:58:53,Tourist,Low,digitalisasilayanansangatmempermudahwarga,2026,1,20,High
CMT-104353,Instagram,Digital UMKM,Masih ada beberapa fitur yang perlu diperbaiki.,Neutral,1189,477,2143,#BatuDigital,Teknologi,Kediri,2025-05-08 11:16:45,Citizen,Medium,masihadabeberapafituryangperludiperbaiki,2025,5,8,Medium
CMT-104354,Instagram,WiFi Publik Kota Batu,Fitur aplikasi masih kurang lengkap.,Negative,358,489,1336,#DiskominfoBatu,Infrastruktur,Pasuruan,2025-07-03 16:47:09,UMKM Owner,High,fituraplikasimasihkuranglengkap,2025,7,3,Medium
CMT-104355,Twitter/X,Smart Transportation Batu,Informasi publik jadi lebih transparan.,Positive,3937,432,4801,#SmartCityBatu,Teknologi,Malang,2025-11-14 04:36:33,Public Employee,Low,informasipublikjadilebihtransparan,2025,11,14,High
CMT-104356,Instagram,E-Government Service,Respon pelayanan masih cukup lambat.,Negative,4628,313,5254,#BatuDigital,Teknologi,Pasuruan,2026-02-18 11:51:07,Tourist,Medium,responpelayananmasihcukuplambat,2026,2,18,High
CMT-104357,TikTok,Digital Learning Batu,Informasi publik jadi lebih transparan.,Positive,411,273,957,#DiskominfoBatu,Teknologi,Pasuruan,2026-01-12 20:22:41,Student,Low,informasipublikjadilebihtransparan,2026,1,12,Low
CMT-104358,TikTok,Smart Transportation Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,3630,488,4606,#PelayananPublik,Infrastruktur,Pasuruan,2026-04-19 19:56:57,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2026,4,19,High
CMT-104359,TikTok,Pelayanan Dukcapil Online,Digitalisasi layanan sangat mempermudah warga.,Positive,1624,296,2216,#SmartCityBatu,UMKM,Batu,2025-10-08 12:06:50,Citizen,Low,digitalisasilayanansangatmempermudahwarga,2025,10,8,Medium
CMT-104360,TikTok,Smart Transportation Batu,Salut untuk inovasi digital Kota Batu.,Positive,1455,203,1861,#SmartCityBatu,UMKM,Kediri,2025-07-03 02:34:58,UMKM Owner,Low,salutuntukinovasidigitalkotabatu,2025,7,3,Medium
CMT-104361,Twitter/X,WiFi Publik Kota Batu,Informasi publik jadi lebih transparan.,Positive,3682,319,4320,#DiskominfoBatu,Pariwisata,Malang,2026-01-26 10:57:39,Tourist,Low,informasipublikjadilebihtransparan,2026,1,26,High
CMT-104362,TikTok,WiFi Publik Kota Batu,Program ini sangat membantu masyarakat.,Positive,2709,480,3669,#PelayananPublik,UMKM,Malang,2025-07-09 04:51:45,Public Employee,Low,programinisangatmembantumasyarakat,2025,7,9,High
CMT-104363,TikTok,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,2691,131,2953,#UMKMBatu,Pariwisata,Pasuruan,2026-04-05 10:58:06,UMKM Owner,Low,aplikasipemerintahmakinmoderndanresponsif,2026,4,5,Medium
CMT-104364,Twitter/X,Digital UMKM,Informasi publik jadi lebih transparan.,Positive,2394,120,2634,#DigitalGovernment,Transportasi,Surabaya,2025-09-11 23:25:46,Public Employee,Low,informasipublikjadilebihtransparan,2025,9,11,Medium
CMT-104365,Twitter/X,WiFi Publik Kota Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,475,243,961,#UMKMBatu,Teknologi,Malang,2025-05-27 03:50:11,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,5,27,Low
CMT-104366,Instagram,E-Government Service,WiFi publik sangat membantu mahasiswa.,Positive,3921,431,4783,#WisataBatu,Infrastruktur,Surabaya,2025-08-22 17:40:31,UMKM Owner,Low,wifipubliksangatmembantumahasiswa,2025,8,22,High
CMT-104367,TikTok,Smart Transportation Batu,Pelayanan online sekarang lebih efisien.,Positive,2961,19,2999,#KotaBatu,Infrastruktur,Pasuruan,2025-07-19 09:48:45,Public Employee,Low,pelayananonlinesekaranglebihefisien,2025,7,19,Medium
CMT-104368,TikTok,Digital UMKM,WiFi publik sangat membantu mahasiswa.,Positive,951,227,1405,#DiskominfoBatu,Pariwisata,Surabaya,2025-09-20 10:24:41,Public Employee,Low,wifipubliksangatmembantumahasiswa,2025,9,20,Medium
CMT-104369,TikTok,Pelayanan Dukcapil Online,Semoga layanan terus ditingkatkan.,Neutral,2321,98,2517,#DiskominfoBatu,Pelayanan Publik,Kediri,2025-09-08 20:39:23,Tourist,Medium,semogalayananterusditingkatkan,2025,9,8,Medium
CMT-104370,TikTok,Digital UMKM,Informasi sudah cukup jelas.,Neutral,155,59,273,#UMKMBatu,Teknologi,Batu,2025-08-07 12:14:17,Citizen,Medium,informasisudahcukupjelas,2025,8,7,Low
CMT-104371,TikTok,Digital Learning Batu,Fitur aplikasi masih kurang lengkap.,Negative,2682,95,2872,#BatuDigital,UMKM,Blitar,2025-06-24 07:53:56,Citizen,Medium,fituraplikasimasihkuranglengkap,2025,6,24,Medium
CMT-104372,Twitter/X,Batu Tourism App,Programnya cukup menarik untuk dicoba.,Neutral,637,198,1033,#BatuDigital,Teknologi,Blitar,2025-10-05 03:53:06,Student,Medium,programnyacukupmenarikuntukdicoba,2025,10,5,Medium
CMT-104373,TikTok,WiFi Publik Kota Batu,Salut untuk inovasi digital Kota Batu.,Positive,779,149,1077,#PelayananPublik,Pendidikan,Batu,2026-01-23 18:01:43,Citizen,Low,salutuntukinovasidigitalkotabatu,2026,1,23,Medium
CMT-104374,Twitter/X,Batu Tourism App,Pelayanan online sekarang lebih efisien.,Positive,996,308,1612,#WisataBatu,Ekonomi Digital,Kediri,2026-04-25 17:57:56,UMKM Owner,Low,pelayananonlinesekaranglebihefisien,2026,4,25,Medium
CMT-104375,Twitter/X,E-Government Service,Program ini sangat membantu masyarakat.,Positive,4950,340,5630,#SmartCityBatu,Pendidikan,Pasuruan,2025-05-29 07:29:25,Citizen,Low,programinisangatmembantumasyarakat,2025,5,29,High
CMT-104376,Instagram,Pelayanan Dukcapil Online,Informasi publik jadi lebih transparan.,Positive,3388,394,4176,#WisataBatu,UMKM,Blitar,2026-03-18 14:08:29,Student,Low,informasipublikjadilebihtransparan,2026,3,18,High
CMT-104377,Instagram,Pelayanan Dukcapil Online,Informasi publik jadi lebih transparan.,Positive,717,241,1199,#WisataBatu,UMKM,Surabaya,2025-06-27 15:01:11,Citizen,Low,informasipublikjadilebihtransparan,2025,6,27,Medium
CMT-104378,TikTok,Digital Learning Batu,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,1234,360,1954,#KotaBatu,Pendidikan,Batu,2026-04-13 13:57:23,Tourist,Low,pelayanansekarangjauhlebihcepatdanmudah,2026,4,13,Medium
CMT-104379,Instagram,WiFi Publik Kota Batu,Salut untuk inovasi digital Kota Batu.,Positive,182,86,354,#PelayananPublik,Pelayanan Publik,Blitar,2025-06-29 23:41:18,Tourist,Low,salutuntukinovasidigitalkotabatu,2025,6,29,Low
CMT-104380,TikTok,E-Government Service,Program ini sangat membantu masyarakat.,Positive,2470,296,3062,#KotaBatu,Pendidikan,Blitar,2026-02-21 13:02:27,UMKM Owner,Low,programinisangatmembantumasyarakat,2026,2,21,High
CMT-104381,Twitter/X,Smart Transportation Batu,Aplikasi pemerintah makin modern dan responsif.,Positive,4068,442,4952,#WisataBatu,UMKM,Blitar,2026-04-21 11:46:17,Citizen,Low,aplikasipemerintahmakinmoderndanresponsif,2026,4,21,High
CMT-104382,Twitter/X,Digital UMKM,Pelayanan online sekarang lebih efisien.,Positive,4286,319,4924,#DigitalGovernment,Pariwisata,Batu,2025-05-13 00:39:57,Tourist,Low,pelayananonlinesekaranglebihefisien,2025,5,13,High
CMT-104383,Instagram,WiFi Publik Kota Batu,Pelayanan online masih membingungkan.,Negative,771,34,839,#UMKMBatu,Pendidikan,Malang,2026-04-01 03:06:43,UMKM Owner,Medium,pelayananonlinemasihmembingungkan,2026,4,1,Low
CMT-104384,Instagram,Digital Learning Batu,Informasi sudah cukup jelas.,Neutral,2989,454,3897,#KotaBatu,Pariwisata,Batu,2025-08-13 06:30:37,Student,Medium,informasisudahcukupjelas,2025,8,13,High
CMT-104385,Twitter/X,Smart City Batu,Pelayanan online sekarang lebih efisien.,Positive,2165,47,2259,#DigitalGovernment,Teknologi,Pasuruan,2025-09-01 06:43:45,UMKM Owner,Low,pelayananonlinesekaranglebihefisien,2025,9,1,Medium
CMT-104386,Instagram,Smart Transportation Batu,Informasi publik jadi lebih transparan.,Positive,443,277,997,#SmartCityBatu,Pariwisata,Surabaya,2025-12-19 06:24:26,Citizen,Low,informasipublikjadilebihtransparan,2025,12,19,Low
CMT-104387,TikTok,Smart Transportation Batu,Respon pelayanan masih cukup lambat.,Negative,3308,452,4212,#SmartCityBatu,Teknologi,Batu,2025-08-26 22:03:45,Student,High,responpelayananmasihcukuplambat,2025,8,26,High
CMT-104388,Twitter/X,WiFi Publik Kota Batu,Semoga layanan terus ditingkatkan.,Neutral,933,53,1039,#KotaBatu,Pariwisata,Pasuruan,2026-04-21 22:26:37,Student,Medium,semogalayananterusditingkatkan,2026,4,21,Medium
CMT-104389,TikTok,E-Government Service,Respon pelayanan masih cukup lambat.,Negative,1334,15,1364,#KotaBatu,Teknologi,Surabaya,2025-07-10 11:01:56,Tourist,High,responpelayananmasihcukuplambat,2025,7,10,Medium
CMT-104390,TikTok,E-Government Service,Pelayanan sekarang jauh lebih cepat dan mudah.,Positive,526,291,1108,#UMKMBatu,UMKM,Blitar,2025-09-08 13:49:40,Citizen,Low,pelayanansekarangjauhlebihcepatdanmudah,2025,9,8,Medium
CMT-104391,TikTok,Batu Tourism App,Pelayanan sudah cukup baik.,Neutral,4534,419,5372,#DiskominfoBatu,Pendidikan,Blitar,2026-01-09 18:21:00,UMKM Owner,Medium,pelayanansudahcukupbaik,2026,1,9,High
CMT-104392,Twitter/X,Digital UMKM,Aplikasi pemerintah makin modern dan responsif.,Positive,2486,491,3468,#DiskominfoBatu,Transportasi,Blitar,2026-02-03 12:57:10,UMKM Owner,Low,aplikasipemerintahmakinmoderndanresponsif,2026,2,3,High
CMT-104393,Twitter/X,WiFi Publik Kota Batu,Informasi di aplikasi kurang update.,Negative,1188,140,1468,#BatuDigital,Pariwisata,Batu,2025-05-22 18:09:10,Tourist,High,informasidiaplikasikurangupdate,2025,5,22,Medium
CMT-104394,TikTok,Digital Learning Batu,Kadang sulit login ke sistem.,Negative,605,407,1419,#UMKMBatu,Teknologi,Batu,2025-06-29 19:15:41,Student,Medium,kadangsulitloginkesistem,2025,6,29,Medium
CMT-104395,Twitter/X,E-Government Service,Informasi publik jadi lebih transparan.,Positive,806,321,1448,#BatuDigital,Pariwisata,Surabaya,2026-03-25 00:47:49,Tourist,Low,informasipublikjadilebihtransparan,2026,3,25,Medium
CMT-104396,Instagram,Batu Tourism App,Aplikasi pemerintah makin modern dan responsif.,Positive,534,432,1398,#DigitalGovernment,Transportasi,Surabaya,2026-04-20 05:46:34,Student,Low,aplikasipemerintahmakinmoderndanresponsif,2026,4,20,Medium
CMT-104397,Instagram,Batu Tourism App,Programnya cukup menarik untuk dicoba.,Neutral,812,484,1780,#WisataBatu,Infrastruktur,Blitar,2025-10-29 09:14:59,Citizen,Medium,programnyacukupmenarikuntukdicoba,2025,10,29,Medium
